Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable
log extra-long sofa,White birch,Lumber type,None,Cushions,True,True,True,4.0,,1920,White,White,2x1,,Crafting,,1.0.0,garden,living room,log,None,True,Sofa,False,Does not play music,No lighting,FtrLogSofaL_Remake_3_0,3_0,4044,sWMWPLGQELSqK2pQF,False
log extra-long sofa,White birch,Lumber type,Southwestern flair,Cushions,True,False,True,4.0,,1920,White,Colorful,2x1,,Crafting,,1.0.0,garden,living room,log,None,True,Sofa,False,Does not play music,No lighting,FtrLogSofaL_Remake_3_1,3_1,4044,tL8NyzWjbc6cK2yww,False
log extra-long sofa,White birch,Lumber type,Geometric print,Cushions,True,False,True,4.0,,1920,White,Colorful,2x1,,Crafting,,1.0.0,garden,living room,log,None,True,Sofa,False,Does not play music,No lighting,FtrLogSofaL_Remake_3_2,3_2,4044,zAwKEyDMN8NtC9mpG,False
log extra-long sofa,White birch,Lumber type,Bears,Cushions,True,False,True,4.0,,1920,White,Brown,2x1,,Crafting,,1.0.0,garden,living room,log,None,True,Sofa,False,Does not play music,No lighting,FtrLogSofaL_Remake_3_3,3_3,4044,ojpRY6w8WA6R58fr4,False
log extra-long sofa,White birch,Lumber type,Quilted,Cushions,True,False,True,4.0,,1920,White,Light blue,2x1,,Crafting,,1.0.0,garden,living room,log,None,True,Sofa,False,Does not play music,No lighting,FtrLogSofaL_Remake_3_4,3_4,4044,G4GfK5Gj6gdZqmaRF,False
log garden lounge,Dark wood,Lumber type,None,Pillow,True,True,True,3.0,,1440,Brown,Brown,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_0_0,0_0,4035,4SjMQbhBuHbL9zTC3,False
log garden lounge,Dark wood,Lumber type,Southwestern flair,Pillow,True,True,True,3.0,,1440,Brown,Colorful,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_0_1,0_1,4035,3cmdRCq3X65ne6ENX,False
log garden lounge,Dark wood,Lumber type,Geometric print,Pillow,True,True,True,3.0,,1440,Brown,Colorful,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_0_2,0_2,4035,6BMZbD8D48onZiFTZ,False
log garden lounge,Dark wood,Lumber type,Bears,Pillow,True,True,True,3.0,,1440,Brown,Brown,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_0_3,0_3,4035,Gqec3S3xHK2ovLoPg,False
log garden lounge,Dark wood,Lumber type,Quilted,Pillow,True,True,True,3.0,,1440,Brown,Light blue,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_0_4,0_4,4035,HLz32buxiWqhGGZrH,False
log garden lounge,Orange wood,Lumber type,None,Pillow,True,True,True,3.0,,1440,Orange,Orange,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_1_0,1_0,4035,BNeCRcCgttKhAWuhM,False
log garden lounge,Orange wood,Lumber type,Southwestern flair,Pillow,True,True,True,3.0,,1440,Orange,Colorful,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_1_1,1_1,4035,zgDfJaBiyP7uypHYD,False
log garden lounge,Orange wood,Lumber type,Geometric print,Pillow,True,True,True,3.0,,1440,Orange,Colorful,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_1_2,1_2,4035,oFTAMp2Y3R4inQNrE,False
log garden lounge,Orange wood,Lumber type,Bears,Pillow,True,True,True,3.0,,1440,Orange,Brown,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_1_3,1_3,4035,atA6RMHvfpgtomjGu,False
log garden lounge,Orange wood,Lumber type,Quilted,Pillow,True,True,True,3.0,,1440,Orange,Light blue,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_1_4,1_4,4035,FWQyHs3qSGiGuxBhw,False
log garden lounge,White wood,Lumber type,None,Pillow,True,True,True,3.0,,1440,Beige,Beige,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_2_0,2_0,4035,mhdFr75wvt5dkRz5J,False
log garden lounge,White wood,Lumber type,Southwestern flair,Pillow,True,True,True,3.0,,1440,Beige,Colorful,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_2_1,2_1,4035,Pr7eo68gXFp4k2HQC,False
log garden lounge,White wood,Lumber type,Geometric print,Pillow,True,True,True,3.0,,1440,Beige,Colorful,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_2_2,2_2,4035,sg4yx45YQxHdkP3y8,False
log garden lounge,White wood,Lumber type,Bears,Pillow,True,True,True,3.0,,1440,Beige,Brown,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_2_3,2_3,4035,6zYZHc9PocC2W5B5Z,False
log garden lounge,White wood,Lumber type,Quilted,Pillow,True,True,True,3.0,,1440,Beige,Light blue,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_2_4,2_4,4035,wnuFsrcpm85AB8tmK,False
log garden lounge,White birch,Lumber type,None,Pillow,True,True,True,3.0,,1440,White,White,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_3_0,3_0,4035,zbRvicYgda2rBieKB,False
log garden lounge,White birch,Lumber type,Southwestern flair,Pillow,True,False,True,3.0,,1440,White,Colorful,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_3_1,3_1,4035,nkxQzsbcxtSNwPqed,False
log garden lounge,White birch,Lumber type,Geometric print,Pillow,True,False,True,3.0,,1440,White,Colorful,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_3_2,3_2,4035,swu8sRbTEdwMq6Qzm,False
log garden lounge,White birch,Lumber type,Bears,Pillow,True,False,True,3.0,,1440,White,Brown,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_3_3,3_3,4035,RPLoGAXJuDsnrzsqv,False
log garden lounge,White birch,Lumber type,Quilted,Pillow,True,False,True,3.0,,1440,White,Light blue,2x1,,Crafting,,1.0.0,garden,None,log,None,True,Bed,True,Does not play music,No lighting,FtrLogBedS_Remake_3_4,3_4,4035,PS5uRGvLJaP9Wir3q,False
log round table,Dark wood,Lumber type,None,Tablecloth,True,True,True,4.0,,1800,Brown,Brown,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_0_0,0_0,4043,eFfhgN8zEY8e7yt9C,False
log round table,Dark wood,Lumber type,Southwestern flair,Tablecloth,True,True,True,4.0,,1800,Brown,Colorful,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_0_1,0_1,4043,9gkgHdsYdPFvf2irQ,False
log round table,Dark wood,Lumber type,Geometric print,Tablecloth,True,True,True,4.0,,1800,Brown,Colorful,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_0_2,0_2,4043,vaKmbhGZiwxvv92sL,False
log round table,Dark wood,Lumber type,Bears,Tablecloth,True,True,True,4.0,,1800,Brown,Brown,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_0_3,0_3,4043,4CKmQcifEFppwSgBG,False
log round table,Dark wood,Lumber type,Quilted,Tablecloth,True,True,True,4.0,,1800,Brown,Light blue,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_0_4,0_4,4043,5ufbAg5bgvaEvaKFb,False
log round table,Orange wood,Lumber type,None,Tablecloth,True,True,True,4.0,,1800,Orange,Orange,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_1_0,1_0,4043,JmPr2cMb6SowjY5no,False
log round table,Orange wood,Lumber type,Southwestern flair,Tablecloth,True,True,True,4.0,,1800,Orange,Colorful,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_1_1,1_1,4043,37a5TfCrWqZDzoWtj,False
log round table,Orange wood,Lumber type,Geometric print,Tablecloth,True,True,True,4.0,,1800,Orange,Colorful,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_1_2,1_2,4043,pczBXmbNsQbipuDsE,False
log round table,Orange wood,Lumber type,Bears,Tablecloth,True,True,True,4.0,,1800,Orange,Brown,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_1_3,1_3,4043,2voa77rNw9QSyPQKY,False
log round table,Orange wood,Lumber type,Quilted,Tablecloth,True,True,True,4.0,,1800,Orange,Light blue,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_1_4,1_4,4043,Hx6f6xPp9tnCSDcSX,False
log round table,White wood,Lumber type,None,Tablecloth,True,True,True,4.0,,1800,Beige,Beige,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_2_0,2_0,4043,jk78fwGipvtzMNgCg,False
log round table,White wood,Lumber type,Southwestern flair,Tablecloth,True,True,True,4.0,,1800,Beige,Colorful,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_2_1,2_1,4043,pX8cvCtPKedH2FCTn,False
log round table,White wood,Lumber type,Geometric print,Tablecloth,True,True,True,4.0,,1800,Beige,Colorful,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_2_2,2_2,4043,ngDm9oTjhEXDW3xw3,False
log round table,White wood,Lumber type,Bears,Tablecloth,True,True,True,4.0,,1800,Beige,Brown,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_2_3,2_3,4043,ZidKmGed6XLwEyEp9,False
log round table,White wood,Lumber type,Quilted,Tablecloth,True,True,True,4.0,,1800,Beige,Light blue,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_2_4,2_4,4043,kY64WnabxajAuaZmQ,False
log round table,White birch,Lumber type,None,Tablecloth,True,True,True,4.0,,1800,White,White,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_3_0,3_0,4043,rRfdQWAKT95b7qP88,False
log round table,White birch,Lumber type,Southwestern flair,Tablecloth,True,False,True,4.0,,1800,White,Colorful,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_3_1,3_1,4043,xRPWnd6y3LNwuLoGB,False
log round table,White birch,Lumber type,Geometric print,Tablecloth,True,False,True,4.0,,1800,White,Colorful,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_3_2,3_2,4043,acaX4YvTPg9GZ7X7f,False
log round table,White birch,Lumber type,Bears,Tablecloth,True,False,True,4.0,,1800,White,Brown,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_3_3,3_3,4043,TpTrAGz86iusQakyC,False
log round table,White birch,Lumber type,Quilted,Tablecloth,True,False,True,4.0,,1800,White,Light blue,2x2,,Crafting,,1.0.0,garden,living room,log,None,False,Table,True,Does not play music,No lighting,FtrLogTableLRound_Remake_3_4,3_4,4043,cvqQs2RkHNY9HdbsD,False
log stakes,Dark wood,Lumber type,,,True,True,False,1.0,,360,Brown,Beige,1x1,,Crafting,,1.0.0,garden,None,log,None,False,Ranch,True,Does not play music,No lighting,FtrWoodPile_Remake_0_0,0_0,5973,q2mDY3XiwBGas4pS4,False
log stakes,Orange wood,Lumber type,,,True,True,False,1.0,,360,Orange,Beige,1x1,,Crafting,,1.0.0,garden,None,log,None,False,Ranch,True,Does not play music,No lighting,FtrWoodPile_Remake_1_0,1_0,5973,KoevBbX2ipYx9EpcX,False
log stakes,White wood,Lumber type,,,True,True,False,1.0,,360,Beige,Beige,1x1,,Crafting,,1.0.0,garden,None,log,None,False,Ranch,True,Does not play music,No lighting,FtrWoodPile_Remake_2_0,2_0,5973,yjNwQMwR5hf6okPSB,False
log stakes,White birch,Lumber type,,,True,True,False,1.0,,360,White,Beige,1x1,,Crafting,,1.0.0,garden,None,log,None,False,Ranch,True,Does not play music,No lighting,FtrWoodPile_Remake_3_0,3_0,5973,ithj4YHbPRvB6LngQ,False
log stool,Dark wood,Lumber type,,,True,True,False,1.0,,480,Brown,Beige,1x1,,Crafting,,1.0.0,garden,None,log,None,True,Chair,True,Does not play music,No lighting,FtrLogStoolS_Remake_0_0,0_0,4038,bkEtT2tJC9hvkPeAw,False
log stool,Orange wood,Lumber type,,,True,True,False,1.0,,480,Orange,Beige,1x1,,Crafting,,1.0.0,garden,None,log,None,True,Chair,True,Does not play music,No lighting,FtrLogStoolS_Remake_1_0,1_0,4038,wMBLREDHeGaj8rK2A,False
log stool,White wood,Lumber type,,,True,True,False,1.0,,480,Beige,Beige,1x1,,Crafting,,1.0.0,garden,None,log,None,True,Chair,True,Does not play music,No lighting,FtrLogStoolS_Remake_2_0,2_0,4038,ALXdHxZxSkLD2Y9r8,False
log stool,White birch,Lumber type,,,True,True,False,1.0,,480,White,Beige,1x1,,Crafting,,1.0.0,garden,None,log,None,True,Chair,True,Does not play music,No lighting,FtrLogStoolS_Remake_3_0,3_0,4038,MwRBDTfbBPCA62Fck,False
long bathtub,White,,,,False,False,False,,7800,1950,White,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Bathtub,False,Does not play music,No lighting,FtrBathtub_Remake_0_0,0_0,4080,8jzYuuHWZ8PkcCy48,True
long bathtub,Black marble,,,,False,False,False,,7800,1950,Black,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Bathtub,False,Does not play music,No lighting,FtrBathtub_Remake_1_0,1_0,4080,q2NhKRtWGzp2riJWw,True
long bathtub,White marble,,,,False,False,False,,7800,1950,Beige,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Bathtub,False,Does not play music,No lighting,FtrBathtub_Remake_2_0,2_0,4080,MtP2F2X6b7BYEYMe2,True
long bathtub,Pink,,,,False,False,False,,7800,1950,Pink,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Bathtub,False,Does not play music,No lighting,FtrBathtub_Remake_3_0,3_0,4080,AJyTNWmdydZ7pX7pk,True
long bathtub,Light blue,,,,False,False,False,,7800,1950,Light blue,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Bathtub,False,Does not play music,No lighting,FtrBathtub_Remake_4_0,4_0,4080,B5qb4SJHTHfmeF5fw,True
long bathtub,Green,,,,False,False,False,,7800,1950,Green,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Bathtub,False,Does not play music,No lighting,FtrBathtub_Remake_5_0,5_0,4080,L5Z6osYQ3nBaLQaT4,True
long bathtub,Two-toned tile,,,,False,False,False,,7800,1950,Light blue,White,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,bathroom,None,None,None,True,Bathtub,False,Does not play music,No lighting,FtrBathtub_Remake_6_0,6_0,4080,rjZJQ38S8enekwzDu,True
loom,,,Checkered,Knitting,False,False,True,5.0,13000,3250,Brown,Red,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,None,None,None,True,Japanese Style,False,Does not play music,No lighting,FtrLoom_Remake_0_0,0_0,7681,y3D4YvZaqKFbmucLS,True
loom,,,Goldfish,Knitting,False,False,True,5.0,13000,3250,Brown,Light blue,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,None,None,None,True,Japanese Style,False,Does not play music,No lighting,FtrLoom_Remake_0_1,0_1,7681,GqQdH3PTF9YsJaQhB,True
loom,,,Camellia,Knitting,False,False,True,5.0,13000,3250,Brown,Red,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,None,None,None,True,Japanese Style,False,Does not play music,No lighting,FtrLoom_Remake_0_2,0_2,7681,5aMzGZTa85sgkPQMX,True
loom,,,Chain print,Knitting,False,False,True,5.0,13000,3250,Brown,Blue,2x2,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the third unique furniture slot,1.0.0,zen-style,None,None,None,True,Japanese Style,False,Does not play music,No lighting,FtrLoom_Remake_0_3,0_3,7681,95Z47SedPvynyqc79,True
low screen,Light brown,,Plain,Screen,False,False,True,1.0,870,217,Beige,White,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,False,Japanese Style,False,Does not play music,No lighting,FtrScreenJapanLow_Remake_0_0,0_0,1029,GdddgngycnMu3krY3,True
low screen,Light brown,,Spring,Screen,False,False,True,1.0,870,217,Beige,Red,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,False,Japanese Style,False,Does not play music,No lighting,FtrScreenJapanLow_Remake_0_1,0_1,1029,sZ7p5GkxXZ5GYyiNe,True
low screen,Light brown,,Summer,Screen,False,False,True,1.0,870,217,Beige,Blue,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,False,Japanese Style,False,Does not play music,No lighting,FtrScreenJapanLow_Remake_0_2,0_2,1029,YndT2v92edTr4EY3w,True
low screen,Light brown,,Fall,Screen,False,False,True,1.0,870,217,Beige,Orange,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,False,Japanese Style,False,Does not play music,No lighting,FtrScreenJapanLow_Remake_0_3,0_3,1029,hGMk2vQcirmh2yAGA,True
low screen,Light brown,,Winter,Screen,False,False,True,1.0,870,217,Beige,Gray,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,False,Japanese Style,False,Does not play music,No lighting,FtrScreenJapanLow_Remake_0_4,0_4,1029,Gwu8QexAnW75SBRZM,True
low screen,Dark brown,,Plain,Screen,False,False,True,1.0,870,217,Brown,White,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,False,Japanese Style,False,Does not play music,No lighting,FtrScreenJapanLow_Remake_1_0,1_0,1029,YQ6Y6zqoy45P2QGwT,True
low screen,Dark brown,,Spring,Screen,False,False,True,1.0,870,217,Brown,Red,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,False,Japanese Style,False,Does not play music,No lighting,FtrScreenJapanLow_Remake_1_1,1_1,1029,fLJYqaAbALE8BqQuP,True
low screen,Dark brown,,Summer,Screen,False,False,True,1.0,870,217,Brown,Blue,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,False,Japanese Style,False,Does not play music,No lighting,FtrScreenJapanLow_Remake_1_2,1_2,1029,GLLCEYme77NGnbXqT,True
low screen,Dark brown,,Fall,Screen,False,False,True,1.0,870,217,Brown,Orange,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,False,Japanese Style,False,Does not play music,No lighting,FtrScreenJapanLow_Remake_1_3,1_3,1029,wpEEt3ujb8QdDJqYZ,True
low screen,Dark brown,,Winter,Screen,False,False,True,1.0,870,217,Brown,Gray,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,False,Japanese Style,False,Does not play music,No lighting,FtrScreenJapanLow_Remake_1_4,1_4,1029,f92P5xqCxtqLGPFec,True
low screen,Brown,,Plain,Screen,False,False,True,1.0,870,217,Orange,White,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,False,Japanese Style,False,Does not play music,No lighting,FtrScreenJapanLow_Remake_2_0,2_0,1029,L9tJ8ugaXEArEZZig,True
low screen,Brown,,Spring,Screen,False,False,True,1.0,870,217,Orange,Red,1x0.5,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,zen-style,None,None,None,False,Japanese Style,False,Does not play music,No lighting,FtrScreenJapanLow_Remake_2_1,2_1,1029,RnnvaGqwmfP2DRdyE,True
