Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Filename,Internal ID,Unique Entry ID,Purchasable
poncho-style sweater,Gray,False,1500,375,Gray,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Elegant,everyday; fairy tale,True,TopsTexTopCoatLPoncho4,7861,uYGhGRCbymGGSyqGJ,True
prince's tunic,Blue,False,4800,1200,Blue,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party,True,TopsTexTopCoatLPrince0,4433,aQWEZJdAx6J5e5uSi,True
prince's tunic,Beige,False,4800,1200,Beige,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party,True,TopsTexTopCoatLPrince1,8242,bsy8ohY5dozQeD9BR,True
prince's tunic,Green,False,4800,1200,Green,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party,True,TopsTexTopCoatLPrince2,8243,62WFtzxN2gSscQab5,True
prince's tunic,Red,False,4800,1200,Red,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party,True,TopsTexTopCoatLPrince3,8244,XtGR7cNA5yB64rKYg,True
prince's tunic,Purple,False,4800,1200,Purple,Red,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Elegant,fairy tale; formal; party,True,TopsTexTopCoatLPrince4,8245,JnJLgoCcuLkPRMXhC,True
printed fleece sweater,Moss green,False,1260,315,Green,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,True,TopsTexTopOuterLFleece0,4680,kSS9mxjWJBT4ho222,True
printed fleece sweater,Blue,False,1260,315,Blue,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,True,TopsTexTopOuterLFleece1,7850,r4xo3AA59z6v2x5F6,True
printed fleece sweater,Brown,False,1260,315,Beige,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,True,TopsTexTopOuterLFleece2,7851,hMsRJSYM6EueyMAGX,True
printed fleece sweater,Purple,False,1260,315,Purple,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Active,everyday; outdoorsy,True,TopsTexTopOuterLFleece3,7852,WokfdCbfHNSEx83jR,True
printed fleece sweater,Green,False,1260,315,Green,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,True,TopsTexTopOuterLFleece4,7853,KdZGYyFf9JWpavi9y,True
printed layered shirt,Black,False,560,140,Black,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsLLayeredlogoa0,9821,GmPhjRTQxkr6PuYtu,True
printed layered shirt,Yellow,False,560,140,Yellow,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsLLayeredlogoa1,12161,g8qKk5oeR2qQ5vfGv,True
printed layered shirt,White,False,560,140,White,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsLLayeredlogoa2,12162,2ZgWCAeGARCTMTSSd,True
printed-sleeve sweater,Orange,False,560,140,Orange,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsLLogoa0,9823,MYG3GrwMzwvegR84p,True
printed-sleeve sweater,White,False,560,140,White,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsLLogoa1,12163,rz9x8fuZBuCx4T7Do,True
printed-sleeve sweater,Black,False,560,140,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsLLogoa2,12164,CAwtngNsd6aRsrTwp,True
privét tee,,False,640,160,Green,White,1x1,,Nook Shopping Catalog,,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsHHellors0,12122,pTyc9x98jWbPy8WBn,True
puffy vest,Navy blue,False,1250,312,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Simple,everyday; outdoorsy,True,TopsTexTopOuterLDownvest0,4277,iE5y8osXZPtraaA9p,True
puffy vest,Camel,False,1250,312,Brown,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; outdoorsy,True,TopsTexTopOuterLDownvest1,8322,acCfL5ou8ZvkaG4Pz,True
puffy vest,Blue,False,1250,312,Purple,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; outdoorsy,True,TopsTexTopOuterLDownvest2,8323,hZM2kzzxMrLg7gd79,True
puffy vest,Olive,False,1250,312,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; outdoorsy,True,TopsTexTopOuterLDownvest3,8324,teMY2x5bJQntfv4z2,True
puffy vest,Red,False,1250,312,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; outdoorsy,True,TopsTexTopOuterLDownvest4,8325,kg2rSvEj8F3P9gyYF,True
puffy-sleeve blouse,Light blue,False,800,200,Light blue,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Simple,everyday; fairy tale; vacation,True,TopsTexTopPuffHFrill0,5349,JxtiDDsrLffETC83Q,True
puffy-sleeve blouse,Yellow,False,800,200,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; fairy tale; vacation,True,TopsTexTopPuffHFrill1,8526,ryshENMksoycHzAiG,True
puffy-sleeve blouse,Pink,False,800,200,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Simple,everyday; fairy tale; vacation,True,TopsTexTopPuffHFrill2,8527,GnJYgQ3TDe3n33kBD,True
puffy-sleeve blouse,Lime,False,800,200,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Simple,everyday; fairy tale; vacation,True,TopsTexTopPuffHFrill3,8528,x5rYHXLy5q3rB4vf4,True
pullover jacket,Red,False,1680,420,Red,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; outdoorsy,True,TopsTexTopOuterLPullover0,4521,FAnCF2RFJr34wZj59,True
pullover jacket,Light blue,False,1680,420,Light blue,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; outdoorsy,True,TopsTexTopOuterLPullover1,7607,RbduSJtePWj6jCMrd,True
pullover jacket,Navy blue,False,1680,420,Blue,Orange,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; outdoorsy,True,TopsTexTopOuterLPullover2,7608,7Xk25f79oTWwfjFZ3,True
pullover jacket,Purple,False,1680,420,Purple,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,True,1.0.0,Active,everyday; outdoorsy,True,TopsTexTopOuterLPullover3,7609,jfAd5fRH2fqmGwrnv,True
pullover jacket,Coral,False,1680,420,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,everyday; outdoorsy,True,TopsTexTopOuterLPullover4,7610,rgRJPLBFKczpCCiQZ,True
quilted down jacket,Navy blue,False,1400,350,Blue,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday,True,TopsTexTopCoatLQuilting0,4220,FXswKq8E4GffnxN82,True
quilted down jacket,Gray,False,1400,350,Gray,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday,True,TopsTexTopCoatLQuilting1,9297,wgk8vTWEpzQa3rrWX,True
quilted down jacket,Green,False,1400,350,Green,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday,True,TopsTexTopCoatLQuilting2,9298,Tr27wbbbAucexEEyG,True
quilted down jacket,Purple,False,1400,350,Purple,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday,True,TopsTexTopCoatLQuilting3,9299,sTdkwfPDrizD2K9Rn,True
quilted down jacket,Olive,False,1400,350,Yellow,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday,True,TopsTexTopCoatLQuilting4,9300,rx9zZAm3PAfgtuczY,True
quilted jacket,Pink,False,1400,350,Pink,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,True,1.0.0,Active,everyday; outdoorsy,True,TopsTexTopYshirtsLQuilting0,4728,BhX6J9XDeorxoQ2dF,True
quilted jacket,Brown,False,1400,350,Brown,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,True,TopsTexTopYshirtsLQuilting1,8330,SoQBPA72x39Meityz,True
quilted jacket,Lime,False,1400,350,Green,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,True,TopsTexTopYshirtsLQuilting2,8331,w6SGTTRQdJPzNZ7fF,True
quilted jacket,Blue,False,1400,350,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,True,TopsTexTopYshirtsLQuilting3,8332,oyrWXREpeJrB25aaH,True
quilted jacket,Green,False,1400,350,Green,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Active,everyday; outdoorsy,True,TopsTexTopYshirtsLQuilting4,8333,v5nkmpJpmE2bLj9mW,True
rabbit tee,,False,800,200,Light blue,White,1x1,,Nook Shopping Catalog,,All Year,False,1.0.0,Active,everyday; comfy,True,TopsTexTopTshirtsHRabbit0,8197,PT8QcLLpa8ftBfxee,True
raglan shirt,Red,False,800,200,Red,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsLRaglan0,2674,x7WP4mwXD9BAy48No,True
raglan shirt,Green,False,800,200,Green,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsLRaglan1,8396,EbirE6nmNqgjJduKg,True
raglan shirt,Blue,False,800,200,Blue,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsLRaglan2,8397,QRR5h7PYB57vK9g2B,True
raglan shirt,Black,False,800,200,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsLRaglan3,8398,xFaN5BgEqeKRRcna3,True
raglan shirt,White,False,800,200,White,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopTshirtsLRaglan4,8399,DDWgEMMgMw6G8uBeM,True
rainbow sweater,Black,False,1200,300,Black,Colorful,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,True,TopsTexTopOuterLRainbow0,4595,hLvcnzrwTReaipEFc,True
rainbow sweater,White,False,1200,300,White,Colorful,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,True,TopsTexTopOuterLRainbow1,7644,d4esRA6k9CBecvYmo,True
rainbow sweater,Red,False,1200,300,Red,Colorful,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,True,TopsTexTopOuterLRainbow2,7645,hRTxs8AeDocnTL5sg,True
rainbow sweater,Green,False,1200,300,Green,Colorful,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,True,TopsTexTopOuterLRainbow3,7646,LQQKc9NhDjQ7YwrHE,True
rainbow sweater,Light blue,False,1200,300,Light blue,Colorful,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Cute,everyday; comfy,True,TopsTexTopOuterLRainbow4,7647,qLpKtbDSZJwZjff8R,True
raincoat,Yellow,False,1280,320,Yellow,Yellow,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,True,TopsTexTopCoatLRain0,3170,XQwkEbgETSTZdvWGB,True
raincoat,Green,False,1280,320,Green,Green,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,True,TopsTexTopCoatLRain1,8288,ZWMBkfAczJYF7uvYN,True
raincoat,Blue,False,1280,320,Blue,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,True,TopsTexTopCoatLRain2,8289,82kBkGe6nyfei4697,True
raincoat,Purple,False,1280,320,Purple,Purple,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,True,TopsTexTopCoatLRain3,8290,fLjFWwqCd2xaRGKSk,True
raincoat,Pink,False,1280,320,Pink,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,True,TopsTexTopCoatLRain4,8291,q2AqLyDP6MGAuKyFM,True
raincoat,Red,False,1280,320,Red,Red,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,True,TopsTexTopCoatLRain5,8292,Fypf32oYkmFuBzLxH,True
raincoat,Beige,False,1280,320,Beige,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,True,TopsTexTopCoatLRain6,8293,uSxTgfA4FhXs8BwQa,True
raincoat,Black,False,1280,320,Black,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Simple,everyday; outdoorsy,True,TopsTexTopCoatLRain7,8294,2ncxzYn6qRi89Cnik,True
reindeer sweater,Green,False,1680,420,Green,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLReindeer0,4566,r2ynH6ZG64FZsm79j,True
reindeer sweater,Brown,False,1680,420,Brown,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLReindeer1,7740,G7g3z6ZZBKxyqkCN6,True
reindeer sweater,Red,False,1680,420,Red,Beige,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Winter,False,1.0.0,Simple,everyday; comfy,True,TopsTexTopOuterLReindeer2,7741,ud9zeh9YZceNLCXJf,True
relay tank,Blue,False,960,240,Blue,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsNEkiden0,3246,uwrmK8p7WrNRc5EED,True
relay tank,Light blue,False,960,240,Light blue,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsNEkiden1,9372,pMFNgTqmDGxyQtzhM,True
relay tank,Purple,False,960,240,Purple,Pink,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsNEkiden2,9373,TiTKyEWugTTQ7Z8j8,True
relay tank,Black,False,960,240,Black,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsNEkiden3,9374,v29wqw6HwiAzkBsoq,True
relay tank,Orange,False,960,240,Orange,Light blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsNEkiden4,9375,F4znKpJoSx8s9ynTA,True
relay tank,Green,False,960,240,Green,Green,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsNEkiden5,9376,Z8tRWq3DuLWifSGmC,True
relay tank,Red,False,960,240,Red,Gray,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsNEkiden6,9377,BNAKhBuTdJTdup2zP,True
relay tank,White,False,960,240,White,Purple,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,sporty; work,True,TopsTexTopTshirtsNEkiden7,9378,xfamFbFeM2dw2rfBQ,True
retro coat,Green,False,2380,595,Green,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday; formal; party,True,TopsTexTopCoatLRetro0,4469,dj2qLTZT6wEumHEeR,True
retro coat,Mustard,False,2380,595,Brown,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday; formal; party,True,TopsTexTopCoatLRetro1,8452,KnjcixsBMNhiEXm6P,True
retro coat,Red,False,2380,595,Red,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,True,1.0.0,Elegant,everyday; formal; party,True,TopsTexTopCoatLRetro2,8453,e6BmpCZ237aHmf5Fd,True
retro coat,Blue,False,2380,595,Blue,Black,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Elegant,everyday; formal; party,True,TopsTexTopCoatLRetro3,8454,R5JmY3ijiovX6anrP,True
retro sweater,Purple,False,1200,300,Purple,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,True,1.0.0,Cute,everyday; formal; party,True,TopsTexTopOuterLHighsence0,4575,dEvz6cPYicrEfAXRp,True
retro sweater,Yellow,False,1200,300,Yellow,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,everyday; party; comfy; theatrical,True,TopsTexTopOuterLHighsence1,7854,56SLh3Xe9JMidqdew,True
retro sweater,White,False,1200,300,White,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,everyday; party; comfy; theatrical,True,TopsTexTopOuterLHighsence2,7855,PJhoKmc4usG4bBR4X,True
retro sweater,Blue,False,1200,300,Blue,Colorful,1x1,,Able Sisters,Available from Able Sisters shop only,Winter,False,1.0.0,Cute,everyday; party; comfy; theatrical,True,TopsTexTopOuterLHighsence3,7856,7epkKiAnKHdHgr39G,True
ribbon-straps tank,Black,False,960,240,White,Black,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; comfy; vacation,True,TopsTexTopYshirtsNRibnoncami0,4675,iNWYiaxuohmShGign,True
ribbon-straps tank,Pink,False,960,240,White,Pink,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,False,1.0.0,Cute,everyday; fairy tale; comfy; vacation,True,TopsTexTopYshirtsNRibnoncami1,8088,6cZx72i5ZeDj4wAF2,True
ribbon-straps tank,Blue,False,960,240,White,Blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,True,1.0.0,Cute,everyday; fairy tale; comfy; vacation,True,TopsTexTopYshirtsNRibnoncami2,8089,Ky8Ksi9wwdszaNCSf,True
royal shirt,,False,6720,1680,Red,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Gorgeous,fairy tale; party; theatrical,True,TopsTexTopCoatLKingRed,3283,CmME8czfwb5XrQKhi,True
rubber apron,Black,False,840,210,Black,White,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,work,True,TopsTexTopCoatHRubberapron0,3212,E9HPHSqmYstfvcib9,True
rubber apron,White,False,840,210,White,Light blue,1x1,,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,False,1.0.0,Active,work,True,TopsTexTopCoatHRubberapron1,9594,N8rMhK7eNr8K3mQfB,True
safety vest,Black,False,1200,300,Black,Yellow,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,work,True,TopsTexTopYshirtsHTraffic0,4435,JLcSnZ8EXeZxDyjf8,True
safety vest,Orange,False,1200,300,Orange,Blue,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,False,1.0.0,Active,work,True,TopsTexTopYshirtsHTraffic1,9476,RBPJCNpDF2mnPyTmE,True
sailor-style shirt,Navy blue,False,1050,262,Blue,White,1x1,,Able Sisters,Available from Able Sisters shop only,All Year,True,1.0.0,Simple,everyday; formal; work,True,TopsTexTopTshirtsLSailor0,5621,3gHiJGwSpgbGn3aRx,True
