Name,Variation,DIY,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Seasonal Availability,Mannequin Piece,Version,Style,Label Themes,Villager Equippable,Secondary Shape,Filename,Internal ID,Unique Entry ID,Purchasable,Type
oversized-sweats dress,Yellow,No,1500,375,Yellow,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,everyday; comfy; sporty,Yes,L,TopsTexOnepieceRibLSwitchsweat2,7989,8QSqYNHbpWaWcWYP3,1,Rib
oversized-sweats dress,Orange,No,1500,375,Orange,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Active,everyday; comfy; sporty,Yes,L,TopsTexOnepieceRibLSwitchsweat3,7990,9Cp7fBqTj8hvBAAdh,1,Rib
oversized-sweats dress,Pink,No,1500,375,Pink,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,everyday; comfy; sporty,Yes,L,TopsTexOnepieceRibLSwitchsweat4,7991,byiYKJGw8Zzbt9uAm,1,Rib
painter's coverall,Beige,No,1600,400,Beige,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,L,TopsTexOnepieceOverallLPaint0,10910,f46EfTKkDog4ng2bs,1,Overall
painter's coverall,Green,No,1600,400,Green,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,L,TopsTexOnepieceOverallLPaint1,12021,4htkPc9TpCJJDv5wT,1,Overall
painter's coverall,White,No,1600,400,White,Colorful,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,outdoorsy; work,Yes,L,TopsTexOnepieceOverallLPaint2,12022,wwAgwGbc6BDKCkwLg,1,Overall
pajama dress,Navy blue,No,1200,300,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,L,TopsTexOnepieceBoxLPajamas0,11096,y3z8HxRdcrB9szWde,1,Box
pajama dress,Green,No,1200,300,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,L,TopsTexOnepieceBoxLPajamas1,11931,D4esgyazM2m52wrSe,1,Box
pajama dress,Gray,No,1200,300,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,L,TopsTexOnepieceBoxLPajamas2,11932,sGKAJ4A5S3kaRETrH,1,Box
pajama dress,Berry red,No,1200,300,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,L,TopsTexOnepieceBoxLPajamas3,11933,ac88r42SeCdZenuc8,1,Box
pajama dress,Brown,No,1200,300,Brown,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,L,TopsTexOnepieceBoxLPajamas4,11934,XHTtjH6eeuoeXFgP3,1,Box
palatial tank dress,White,No,2520,630,White,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal,Yes,N,TopsTexOnepieceAlongNNile,3441,YGq2DbcARDEJNyRiD,1,A-long
parka and shirtdress,Blue,No,1600,400,Black,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,everyday; comfy,Yes,L,TopsTexOnepieceRibLParkershirt0,4468,Pr9oiWxadrqDwZZHm,1,Rib
parka and shirtdress,Yellow,No,1600,400,Black,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,everyday; comfy,Yes,L,TopsTexOnepieceRibLParkershirt1,7992,ZJ8mFBsCjuJqxwXs6,1,Rib
parka and shirtdress,Red,No,1600,400,Black,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Cool,everyday; comfy,Yes,L,TopsTexOnepieceRibLParkershirt2,7993,neCr4qDK6ueGwttNT,1,Rib
parka dress,Yellow,No,1600,400,Yellow,Yellow,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,Yes,L,TopsTexOnepieceRibLParka0,3226,Ybwoh2SfcyNfqXddi,1,Rib
parka dress,Orange,No,1600,400,Orange,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,Yes,L,TopsTexOnepieceRibLParka1,4160,pCqcMNfoJnx3CkLug,1,Rib
parka dress,Blue,No,1600,400,Blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,Yes,L,TopsTexOnepieceRibLParka2,4161,phHyrch7gQ9ueyzdx,1,Rib
parka dress,Green,No,1600,400,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,Yes,L,TopsTexOnepieceRibLParka3,4162,ZH3Qpg9GysmBckroj,1,Rib
parka dress,Pink,No,1600,400,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Active,everyday; comfy,Yes,L,TopsTexOnepieceRibLParka4,4163,fZoSCvRo4AWEncnjZ,1,Rib
peach dress,Peach,Yes,NFS,1600,Pink,Green,1x1,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,N,TopsTexOnepieceAlineNPeach0,9839,o49djJSXNXcBzC2GR,0,A-line
peacoat-and-skirt combo,Blue,No,2400,600,Blue,Gray,1x1,Able Sisters,Available from Able Sisters shop only,Winter,No,1.0.0,Cute,everyday,Yes,L,TopsTexOnepieceAlineLPcoat0,4594,ketaNzZAqrNJ53aET,1,A-line
peacoat-and-skirt combo,Red,No,2400,600,Red,Gray,1x1,Able Sisters,Available from Able Sisters shop only,Winter,Yes,1.0.0,Cute,everyday,Yes,L,TopsTexOnepieceAlineLPcoat1,8962,KLeTAhgAhMSSbHQPo,1,A-line
pear dress,Beige,Yes,NFS,1600,Yellow,Green,1x1,Crafting,,All Year,No,1.0.0,Cute,fairy tale; party; theatrical,Yes,N,TopsTexOnepieceAlineNPear0,9837,79EsrMSAgifW3GkvK,0,A-line
pharaoh's outfit,White,No,2520,630,White,Colorful,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,formal,Yes,H,TopsTexOnepieceBlongHEgypt,3577,ejDouBwmCTZW56z25,1,B-long
pilot's uniform,Navy blue,No,2240,560,Blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,formal; work,Yes,L,TopsTexOnepieceOverallLPilot0,3612,ZKMwSPaG7mMLg2E5K,1,Overall
pilot's uniform,Black,No,2240,560,Black,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,formal; work,Yes,L,TopsTexOnepieceOverallLPilot1,8119,6hYJKeYCjM6YY858S,1,Overall
pilot's uniform,Light blue,No,2240,560,Light blue,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,formal; work,Yes,L,TopsTexOnepieceOverallLPilot2,8120,4jd2m5My9YkYmHHbW,1,Overall
pinafore,Dark blue,No,1600,400,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; work,Yes,L,TopsTexOnepieceBlongLKappogi0,3536,7dS6vs5tkrSPazK5R,1,B-long
pinafore,Pink,No,1600,400,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; work,Yes,L,TopsTexOnepieceBlongLKappogi1,8978,HiXPJd7mtPoZfHb9C,1,B-long
pinafore,Muslin,No,1600,400,Beige,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Simple,everyday; work,Yes,L,TopsTexOnepieceBlongLKappogi2,8979,fgFxdBzfnqgqYv2wD,1,B-long
pineapple dress,Yellow,No,1500,375,Yellow,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,fairy tale; party; vacation,Yes,N,TopsTexOnepieceAlineNPineapple,3293,XpKtwLGCYupcZLzpM,1,A-line
pintuck-pleated dress,Pink,No,1600,400,Pink,Pink,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale,Yes,H,TopsTexOnepieceBalloonHDolly0,4506,n2qR8Y9Ty42MxevTk,1,Balloon
pintuck-pleated dress,Lime,No,1600,400,Yellow,Orange,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale,Yes,H,TopsTexOnepieceBalloonHDolly1,8885,2genTxQ5NgTbqgSii,1,Balloon
pintuck-pleated dress,Green,No,1600,400,Green,Green,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale,Yes,H,TopsTexOnepieceBalloonHDolly2,8886,kK5Lv2DCMPhehG7rc,1,Balloon
pintuck-pleated dress,Purple,No,1600,400,Purple,Purple,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale,Yes,H,TopsTexOnepieceBalloonHDolly3,8887,dPNryWkcy6o8ziWsa,1,Balloon
pintuck-pleated dress,Light blue,No,1600,400,Light blue,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Cute,everyday; fairy tale,Yes,H,TopsTexOnepieceBalloonHDolly4,8888,4JwPsp3g2WkouhJmx,1,Balloon
pintuck-pleated dress,Brown,No,1600,400,Brown,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale,Yes,H,TopsTexOnepieceBalloonHDolly5,8889,9WgohGnt8ioNSE6Qq,1,Balloon
PJ outfit,Blue,No,1050,262,Light blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,L,TopsTexOnepieceOverallLPajama0,3354,Hh93vFpskZECBSKug,1,Overall
PJ outfit,Navy blue,No,1050,262,Blue,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,L,TopsTexOnepieceOverallLPajama1,7823,98XKhkTNLCNitprQ9,1,Overall
PJ outfit,Gray,No,1050,262,Gray,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,L,TopsTexOnepieceOverallLPajama2,7824,tWi338dD2CjyqJ7km,1,Overall
PJ outfit,Green,No,1050,262,Green,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,L,TopsTexOnepieceOverallLPajama3,7825,s8yZb3XciybiAkHC3,1,Overall
PJ outfit,Red,No,1050,262,Red,White,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Simple,comfy,Yes,L,TopsTexOnepieceOverallLPajama4,7826,TzF6MBe6RuLfL7yM7,1,Overall
plaid-print dress,Fancy plaid,No,2000,500,Light blue,Red,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,Yes,1.0.0,Cute,everyday; fairy tale; vacation,Yes,N,TopsTexOnepieceBalloonNBlockcheck0,4399,HCoMym75fpYFxSMJY,1,Balloon
plaid-print dress,Energetic plaid,No,2000,500,Orange,Light blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,Yes,N,TopsTexOnepieceBalloonNBlockcheck1,9419,jLZAWsFfBACKymrc4,1,Balloon
plaid-print dress,Dreamy plaid,No,2000,500,Purple,Blue,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,Yes,N,TopsTexOnepieceBalloonNBlockcheck2,9420,rygadWKz4zwXFANhr,1,Balloon
plaid-print dress,Sweet plaid,No,2000,500,Green,Brown,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,Summer,No,1.0.0,Cute,everyday; fairy tale; vacation,Yes,N,TopsTexOnepieceBalloonNBlockcheck3,9421,DTH6EPwfQf57Pt3wm,1,Balloon
plover dress,Brown,No,1600,400,Brown,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; work,Yes,L,TopsTexOnepieceBoxLChidori0,3128,LnCwqduLJGHRYMgD7,1,Box
plover dress,Gray,No,1600,400,Gray,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; work,Yes,L,TopsTexOnepieceBoxLChidori1,9020,jRJowZRTyQ8R3skgp,1,Box
plover dress,Green,No,1600,400,Green,Black,1x1,Able Sisters,Available from either Mable's temporary shop or Able Sisters shop,All Year,No,1.0.0,Elegant,everyday; work,Yes,L,TopsTexOnepieceBoxLChidori2,9021,aptuK7zDfSWpNTRbf,1,Box
power suit,Blue,No,3780,945,Blue,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,Yes,L,TopsTexOnepieceOverallLPowered1,11564,nYmxvwFSt8XdqxWbb,1,Overall
power suit,Green,No,3780,945,Green,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,Yes,L,TopsTexOnepieceOverallLPowered2,11565,eGC45JTRAptLhS8N4,1,Overall
power suit,Black,No,3780,945,Black,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,Yes,L,TopsTexOnepieceOverallLPowered3,11566,6c7PyRN3DcL2eszjK,1,Overall
power suit,Red,No,3780,945,Red,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; theatrical; work,Yes,L,TopsTexOnepieceOverallLPoweredRed,5424,JLux4SCMvatByGFei,1,Overall
prim outfit,Blue,No,1920,480,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; party; work,Yes,L,TopsTexOnepieceBoxLEnsemble0,2784,WGm3FCGSraoJ23kTb,1,Box
prim outfit,Gray,No,1920,480,Gray,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; party; work,Yes,L,TopsTexOnepieceBoxLEnsemble1,9018,dwhn8jtzpwSmhNbB6,1,Box
prim outfit,Pink,No,1920,480,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,formal; party; work,Yes,L,TopsTexOnepieceBoxLEnsemble2,9019,xCN5uLaSms6wLhJpR,1,Box
princess dress,Blue,No,5500,1375,Light blue,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party,Yes,L,TopsTexOnepieceDressLPrincess0,3260,7sMdP8aHLzCnrcLpy,1,Dress
princess dress,Green,No,5500,1375,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party,Yes,L,TopsTexOnepieceDressLPrincess1,8231,3kqNDFY6HoA43GNHy,1,Dress
princess dress,Yellow,No,5500,1375,Yellow,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party,Yes,L,TopsTexOnepieceDressLPrincess2,8232,jfoqBc36qZ8uR2pnf,1,Dress
princess dress,Pink,No,5500,1375,Pink,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party,Yes,L,TopsTexOnepieceDressLPrincess3,8233,pXnjFKAzpBec8SvZT,1,Dress
princess dress,Purple,No,5500,1375,Purple,Purple,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party,Yes,L,TopsTexOnepieceDressLPrincess4,8234,37AubjtqpQpC4GSHt,1,Dress
princess dress,Mint,No,5500,1375,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party,Yes,L,TopsTexOnepieceDressLPrincess5,8235,8ZQXD2XtabBrox7Mg,1,Dress
princess dress,Orange,No,5500,1375,Orange,Orange,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party,Yes,L,TopsTexOnepieceDressLPrincess6,8236,e3KEmakQCX3a58SyZ,1,Dress
princess dress,Gray,No,5500,1375,Black,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,fairy tale; formal; party,Yes,L,TopsTexOnepieceDressLPrincess7,8237,fRJzJWpJLXKQYGTvP,1,Dress
racing outfit,Red,No,2450,612,Red,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,fairy tale; formal; party,Yes,L,TopsTexOnepieceOverallLRacer0,3655,YyDFydwQHnhaxrXuz,1,Overall
racing outfit,Blue,No,2450,612,Blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceOverallLRacer1,9466,qpasW5vhrAkruxfrG,1,Overall
racing outfit,Yellow,No,2450,612,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceOverallLRacer2,9467,oTEDvxt6JLS7Rrhar,1,Overall
racing outfit,Black,No,2450,612,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Active,sporty; work,Yes,L,TopsTexOnepieceOverallLRacer3,9468,9k7cFZ5dHuLpXTszq,1,Overall
rad power skirt suit,Red,No,2240,560,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical; work,Yes,L,TopsTexOnepieceBoxLBubbly0,3134,LPyme6DtxMLi2sAye,1,Box
rad power skirt suit,Pink,No,2240,560,Pink,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical; work,Yes,L,TopsTexOnepieceBoxLBubbly1,7901,YFtWP5KbbWPHG4bQ8,1,Box
rad power skirt suit,Purple,No,2240,560,Purple,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical; work,Yes,L,TopsTexOnepieceBoxLBubbly2,7902,dabZLQMf98bMMHzr4,1,Box
rad power skirt suit,Blue,No,2240,560,Blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical; work,Yes,L,TopsTexOnepieceBoxLBubbly3,7903,GDiwipMf5zLQzTEhd,1,Box
rad power skirt suit,Green,No,2240,560,Green,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical; work,Yes,L,TopsTexOnepieceBoxLBubbly4,7904,ghrYKTBLztPbRSXtC,1,Box
rad power skirt suit,Yellow,No,2240,560,Yellow,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical; work,Yes,L,TopsTexOnepieceBoxLBubbly5,7905,RHomiHnsmu57mdvNi,1,Box
rad power skirt suit,Light blue,No,2240,560,Light blue,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,party; theatrical; work,Yes,L,TopsTexOnepieceBoxLBubbly6,7906,sbtzBk9DdZeroGgiq,1,Box
Renaissance dress,Red,No,6000,1500,Red,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Yes,L,TopsTexOnepieceAlongLRenaissance0,5432,CA63ta6kEp5TxdhNQ,1,A-long
Renaissance dress,Green,No,6000,1500,Green,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Yes,L,TopsTexOnepieceAlongLRenaissance1,8169,Rt2kxNGc5R3suHr2X,1,A-long
Renaissance dress,Blue,No,6000,1500,Blue,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Yes,L,TopsTexOnepieceAlongLRenaissance2,8170,gM8HB2EALZA7kykeF,1,A-long
Renaissance dress,Navy blue,No,6000,1500,Blue,Gray,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Yes,L,TopsTexOnepieceAlongLRenaissance3,8171,FHANGJmmFZzTwm2Z8,1,A-long
Renaissance dress,Pink,No,6000,1500,Pink,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Yes,L,TopsTexOnepieceAlongLRenaissance4,8172,coHRCezCfqS8vBBYz,1,A-long
Renaissance dress,Purple,No,6000,1500,Purple,Beige,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Gorgeous,fairy tale; formal; party; theatrical,Yes,L,TopsTexOnepieceAlongLRenaissance5,8173,vpZpzbDZhRAsf9ML8,1,A-long
retro A-line dress,Pink,No,2550,637,Orange,Pink,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Cute,party,Yes,L,TopsTexOnepieceAlineLRetro0,4557,WYzyBf7gqr5cgbqvG,1,A-line
retro A-line dress,Blue,No,2550,637,Yellow,Blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,party,Yes,L,TopsTexOnepieceAlineLRetro1,7908,Gkm46RrrMRJXKYGGy,1,A-line
retro A-line dress,Light blue,No,2550,637,White,Light blue,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,party,Yes,L,TopsTexOnepieceAlineLRetro2,7909,CJrEdWo3g8GNExBLC,1,A-line
retro A-line dress,Yellow,No,2550,637,Green,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,party,Yes,L,TopsTexOnepieceAlineLRetro3,7910,JN3AxusK4oW9XCfAM,1,A-line
retro A-line dress,Black,No,2550,637,Red,Black,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Cute,party,Yes,L,TopsTexOnepieceAlineLRetro4,7911,oJ3M7xpzmYmybSv7D,1,A-line
retro dress,Green,No,2550,637,Green,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,party,Yes,N,TopsTexOnepieceBoxNRetro0,2706,8ziJn3o2uDjMSEbjE,1,Box
retro dress,Black,No,2550,637,Black,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,party,Yes,N,TopsTexOnepieceBoxNRetro1,7912,kC9hBsosjPFNNvxBr,1,Box
retro dress,Orange,No,2550,637,Orange,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,party,Yes,N,TopsTexOnepieceBoxNRetro2,7913,ZHCFeYro2xhxxSCcn,1,Box
retro dress,Pink,No,2550,637,Pink,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,party,Yes,N,TopsTexOnepieceBoxNRetro3,7914,HYvLQzvJFpg8EhJxi,1,Box
retro dress,Yellow,No,2550,637,Yellow,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,party,Yes,N,TopsTexOnepieceBoxNRetro4,7915,AGXnobQ7XzZAdGEcY,1,Box
retro dress,Light blue,No,2550,637,Light blue,White,1x1,Able Sisters,Available from Able Sisters shop only,All Year,Yes,1.0.0,Elegant,party,Yes,N,TopsTexOnepieceBoxNRetro5,7916,ep7oQbSJegkMTgtE6,1,Box
retro sleeveless dress,Yellow,No,1600,400,Yellow,Yellow,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,party,Yes,N,TopsTexOnepieceBoxNModern0,4300,tyPfNCLuztubhrRym,1,Box
retro sleeveless dress,Green,No,1600,400,Green,Green,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,party,Yes,N,TopsTexOnepieceBoxNModern1,7877,i45TwtQ8dv5qrrocb,1,Box
retro sleeveless dress,Red,No,1600,400,Red,Red,1x1,Able Sisters,Available from Able Sisters shop only,All Year,No,1.0.0,Elegant,party,Yes,N,TopsTexOnepieceBoxNModern2,7878,2RCfbXBJ3LSkihFNg,1,Box
