Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Miles Price,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
Mama bear,Checkered,,None,Shirt,False,False,True,1,2300,575,Gray,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,child's room,None,bear,False,Animal,False,Does not play music,No lighting,FtrBearM_Remake_4_0,4_0,1500,CqkhDFNTSxzcENWJC,True,0,2020-08-13
Mama bear,Checkered,,Red stripes,Shirt,False,False,True,1,2300,575,Gray,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,child's room,None,bear,False,Animal,False,Does not play music,No lighting,FtrBearM_Remake_4_1,4_1,1500,9zMuhe8JKZBrfb3su,True,0,2020-08-13
Mama bear,Checkered,,Blue stripes,Shirt,False,False,True,1,2300,575,Gray,Blue,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,child's room,None,bear,False,Animal,False,Does not play music,No lighting,FtrBearM_Remake_4_2,4_2,1500,EZTJGq95kRKLgEwvA,True,0,2020-08-13
Mama bear,Checkered,,Yellow stripes,Shirt,False,False,True,1,2300,575,Gray,Yellow,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,child's room,None,bear,False,Animal,False,Does not play music,No lighting,FtrBearM_Remake_4_3,4_3,1500,uCjdHLGfv5F94edsD,True,0,2020-08-13
Mama bear,Tweed,,None,Shirt,False,False,True,1,2300,575,Gray,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,child's room,None,bear,False,Animal,False,Does not play music,No lighting,FtrBearM_Remake_5_0,5_0,1500,PuXd4tRQNRSpiLkTa,True,0,2020-08-13
Mama bear,Tweed,,Red stripes,Shirt,False,False,True,1,2300,575,Gray,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,child's room,None,bear,False,Animal,False,Does not play music,No lighting,FtrBearM_Remake_5_1,5_1,1500,3XQYi2MrZcapT9XMe,True,0,2020-08-13
Mama bear,Tweed,,Blue stripes,Shirt,False,False,True,1,2300,575,Gray,Blue,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,child's room,None,bear,False,Animal,False,Does not play music,No lighting,FtrBearM_Remake_5_2,5_2,1500,aQFHBPmCBEyTtcmZe,True,0,2020-08-13
Mama bear,Tweed,,Yellow stripes,Shirt,False,False,True,1,2300,575,Gray,Yellow,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,child's room,None,bear,False,Animal,False,Does not play music,No lighting,FtrBearM_Remake_5_3,5_3,1500,gimiNLaKzgWhoBoHo,True,0,2020-08-13
Mama panda,,,,,False,False,False,,3500,875,Black,White,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fancy,child's room,None,panda,False,Animal,False,Does not play music,No lighting,FtrPandaM,,9699,YBwCfHZkmrAaMyNBj,True,0,2020-08-13
manhole cover,Silver,Cover design,,,True,True,False,3,,2250,Black,Black,1x1,,Crafting,,1.0.0,garden,None,None,None,True,Vehicle,True,Does not play music,No lighting,FtrManhole_Remake_0_0,0_0,144,BNf6CCMc2wbnKedp5,False,0,2020-08-13
manhole cover,Bronze,Cover design,,,True,True,False,3,,2250,Brown,Brown,1x1,,Crafting,,1.0.0,garden,None,None,None,True,Vehicle,True,Does not play music,No lighting,FtrManhole_Remake_1_0,1_0,144,xxkEsQ2AYYXAjhqR9,False,0,2020-08-13
manhole cover,Mountain,Cover design,,,True,True,False,3,,2250,Green,Orange,1x1,,Crafting,,1.0.0,garden,None,None,None,True,Vehicle,True,Does not play music,No lighting,FtrManhole_Remake_2_0,2_0,144,7G4hdunLfhGYT3yZK,False,0,2020-08-13
manhole cover,Boat,Cover design,,,True,True,False,3,,2250,Yellow,Light blue,1x1,,Crafting,,1.0.0,garden,None,None,None,True,Vehicle,True,Does not play music,No lighting,FtrManhole_Remake_3_0,3_0,144,zanYBmHku29ksAdKb,False,0,2020-08-13
manhole cover,Castle,Cover design,,,True,True,False,3,,2250,White,Pink,1x1,,Crafting,,1.0.0,garden,None,None,None,True,Vehicle,True,Does not play music,No lighting,FtrManhole_Remake_4_0,4_0,144,r8siLR6oMNZPyjQjD,False,0,2020-08-13
maple-leaf pond stone,,,,,True,False,False,,,2700,Brown,Orange,2x1,,Crafting,,1.0.0,zen-style,garden,tree's bounty or leaves,None,False,Japanese Style,True,Does not play music,No lighting,FtrStonewaterbowlAutumun,,7408,2FGMfr2BKcY7mnHqA,False,0,2020-08-13
marimba,,,,,False,False,False,,4300,1075,Brown,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,music,school,None,None,True,Musical Instrument,False,Does not play music,No lighting,FtrMarimba,,4121,SzF6bFn3g3Twkvxcm,True,0,2020-08-13
Market Place decoration,,,,,False,False,False,,3200,800,Green,Yellow,2x1,,Nook Shopping Promotion,Link Nintendo Account to Pocket Camp; then redeem a 16-digit code on your Nintendo Switch,1.1.0,facility,garden,None,None,False,Compass,False,Does not play music,No lighting,FtrCompassPole,,12368,WzTQCv8QjsCxfwbpb,False,0,2020-08-13
medium cardboard boxes,,,,,True,False,False,,,240,None,None,2x1,,Crafting,,1.0.0,garage,None,cardboard,None,False,Supplies,False,Does not play music,No lighting,FtrMovingboxM,,3411,eN3vqv37rnf88uiv5,False,0,2020-08-13
menu chalkboard,Natural,,,,False,False,False,,1800,450,Orange,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,shop,None,None,None,False,Shop,True,Does not play music,No lighting,FtrMenuboard_Remake_0_0,0_0,1866,hZsxBiQ6uaGiL6nDr,True,0,2020-08-13
menu chalkboard,Dark brown,,,,False,False,False,,1800,450,Brown,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,shop,None,None,None,False,Shop,True,Does not play music,No lighting,FtrMenuboard_Remake_1_0,1_0,1866,9fhe3AGZWHmHBafLX,True,0,2020-08-13
menu chalkboard,White,,,,False,False,False,,1800,450,White,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,shop,None,None,None,False,Shop,True,Does not play music,No lighting,FtrMenuboard_Remake_2_0,2_0,1866,RZAMJiQT4uQ2y7gTE,True,0,2020-08-13
menu chalkboard,Blue,,,,False,False,False,,1800,450,Light blue,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,shop,None,None,None,False,Shop,True,Does not play music,No lighting,FtrMenuboard_Remake_3_0,3_0,1866,45LCxYQEK6j988AR8,True,0,2020-08-13
menu chalkboard,Red,,,,False,False,False,,1800,450,Red,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,shop,None,None,None,False,Shop,True,Does not play music,No lighting,FtrMenuboard_Remake_4_0,4_0,1866,vuknAcmcvWrxQsiYd,True,0,2020-08-13
mic stand,,,,,False,False,False,,1000,250,Gray,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,music,party,None,None,False,Musical Instrument,False,Does not play music,No lighting,FtrMikeStand,,9503,7TwBRkuerxTkoHQAf,True,0,2020-08-13
mini DIY workbench,Natural,Paint color,,,True,True,False,4,,2580,Beige,White,1x1,,Crafting,,1.0.0,garage,None,None,None,Workbench,Work Bench,False,Does not play music,No lighting,FtrWorkbenchS_Remake_0_0,0_0,3122,jGazK6f7jbFxGXTXB,False,0,2020-08-13
mini DIY workbench,Brown,Paint color,,,True,True,False,4,,2580,Orange,White,1x1,,Crafting,,1.0.0,garage,None,None,None,Workbench,Work Bench,False,Does not play music,No lighting,FtrWorkbenchS_Remake_1_0,1_0,3122,DEqvZYgF3AgSrHj4j,False,0,2020-08-13
mini DIY workbench,Ash brown,Paint color,,,True,True,False,4,,2580,Brown,White,1x1,,Crafting,,1.0.0,garage,None,None,None,Workbench,Work Bench,False,Does not play music,No lighting,FtrWorkbenchS_Remake_2_0,2_0,3122,ppwPAvtvaauBQ8Pcx,False,0,2020-08-13
mini DIY workbench,Gray,Paint color,,,True,True,False,4,,2580,Gray,White,1x1,,Crafting,,1.0.0,garage,None,None,None,Workbench,Work Bench,False,Does not play music,No lighting,FtrWorkbenchS_Remake_3_0,3_0,3122,4zzpDFWehtzhkGQtj,False,0,2020-08-13
mini DIY workbench,Yellow,Paint color,,,True,True,False,4,,2580,Yellow,White,1x1,,Crafting,,1.0.0,garage,None,None,None,Workbench,Work Bench,False,Does not play music,No lighting,FtrWorkbenchS_Remake_4_0,4_0,3122,FMn6YkLZSKmHZ9zin,False,0,2020-08-13
mini DIY workbench,Green,Paint color,,,True,True,False,4,,2580,Green,White,1x1,,Crafting,,1.0.0,garage,None,None,None,Workbench,Work Bench,False,Does not play music,No lighting,FtrWorkbenchS_Remake_5_0,5_0,3122,9Xq2i9QgX2QGG2dY6,False,0,2020-08-13
mini DIY workbench,Blue,Paint color,,,True,True,False,4,,2580,Blue,White,1x1,,Crafting,,1.0.0,garage,None,None,None,Workbench,Work Bench,False,Does not play music,No lighting,FtrWorkbenchS_Remake_6_0,6_0,3122,CEWkPXzmjKQJzujm2,False,0,2020-08-13
mini DIY workbench,Pink,Paint color,,,True,True,False,4,,2580,Pink,White,1x1,,Crafting,,1.0.0,garage,None,None,None,Workbench,Work Bench,False,Does not play music,No lighting,FtrWorkbenchS_Remake_7_0,7_0,3122,QMkbq6NeFTcdKrFJR,False,0,2020-08-13
mini fridge,White,,,,False,False,False,,1300,325,White,White,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,None,None,None,Wardrobe,Home Appliances,False,Does not play music,No lighting,FtrRefrigeratorMini_Remake_0_0,0_0,9766,iPfhRrr6WimH7Mfc9,True,0,2020-08-13
mini fridge,Red,,,,False,False,False,,1300,325,Red,Red,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,None,None,None,Wardrobe,Home Appliances,False,Does not play music,No lighting,FtrRefrigeratorMini_Remake_1_0,1_0,9766,hsxB5XdAPbvjWuW6b,True,0,2020-08-13
mini fridge,Pink,,,,False,False,False,,1300,325,Pink,Pink,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,None,None,None,Wardrobe,Home Appliances,False,Does not play music,No lighting,FtrRefrigeratorMini_Remake_2_0,2_0,9766,3f7y8cQng8af3zzmH,True,0,2020-08-13
mini fridge,Yellow,,,,False,False,False,,1300,325,Yellow,Yellow,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,None,None,None,Wardrobe,Home Appliances,False,Does not play music,No lighting,FtrRefrigeratorMini_Remake_3_0,3_0,9766,FR7reZdhtjJhCuzjD,True,0,2020-08-13
mini fridge,Blue,,,,False,False,False,,1300,325,Blue,Blue,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,None,None,None,Wardrobe,Home Appliances,False,Does not play music,No lighting,FtrRefrigeratorMini_Remake_4_0,4_0,9766,QpDqj8ZKeRecWyJJh,True,0,2020-08-13
mini fridge,Wood grain,,,,False,False,False,,1300,325,Brown,Brown,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,None,None,None,Wardrobe,Home Appliances,False,Does not play music,No lighting,FtrRefrigeratorMini_Remake_5_0,5_0,9766,HbZMrsAZs6qt9goiv,True,0,2020-08-13
mini fridge,Black,,,,False,False,False,,1300,325,Black,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,None,None,None,Wardrobe,Home Appliances,False,Does not play music,No lighting,FtrRefrigeratorMini_Remake_6_0,6_0,9766,KDAGHJasWscZKwYcA,True,0,2020-08-13
mini fridge,Gray,,,,False,False,False,,1300,325,Gray,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,facility,None,None,None,Wardrobe,Home Appliances,False,Does not play music,No lighting,FtrRefrigeratorMini_Remake_7_0,7_0,9766,ATghPJtD8Rdmvn6FH,True,0,2020-08-13
moai statue,,,,,False,False,False,,,1900,Gray,Gray,2x2,,Gulliver,,1.0.0,folk art,None,None,None,False,Folk Craft Decor,True,Does not play music,No lighting,FtrMoai,,698,KLBjjXkbp2RmenBpC,False,0,2020-08-13
modern office chair,Blue,,,,False,False,False,,2200,550,Blue,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,None,None,office,True,Chair,False,Does not play music,No lighting,FtrOfficeChair_Remake_0_0,0_0,832,ntQZ3HTaejpMcBjTu,True,0,2020-08-13
modern office chair,Green,,,,False,False,False,,2200,550,Green,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,None,None,office,True,Chair,False,Does not play music,No lighting,FtrOfficeChair_Remake_1_0,1_0,832,P4dwjbRarcEpAqwC3,True,0,2020-08-13
modern office chair,Yellow,,,,False,False,False,,2200,550,Yellow,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,None,None,office,True,Chair,False,Does not play music,No lighting,FtrOfficeChair_Remake_2_0,2_0,832,weufqeuGfXyock3sT,True,0,2020-08-13
modern office chair,Red,,,,False,False,False,,2200,550,Red,Black,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,None,None,office,True,Chair,False,Does not play music,No lighting,FtrOfficeChair_Remake_3_0,3_0,832,FqPRhLddrYrW6zbHX,True,0,2020-08-13
modern office chair,Light blue,,,,False,False,False,,2200,550,Light blue,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,None,None,office,True,Chair,False,Does not play music,No lighting,FtrOfficeChair_Remake_4_0,4_0,832,jHQak4ShoPnHchiNq,True,0,2020-08-13
modern office chair,Pink,,,,False,False,False,,2200,550,Pink,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,None,None,office,True,Chair,False,Does not play music,No lighting,FtrOfficeChair_Remake_5_0,5_0,832,LHnMMwJ2NZw6DCLwS,True,0,2020-08-13
modern office chair,Black,,,,False,False,False,,2200,550,Black,Gray,1x1,,Nook's Cranny,Available in Nook's Cranny (upgraded only); in the unique furniture slot,1.0.0,office,None,None,office,True,Chair,False,Does not play music,No lighting,FtrOfficeChair_Remake_6_0,6_0,832,RtodPP8Jbuvx6XKfJ,True,0,2020-08-13
monster statue,Brown,,,,False,False,False,,,25000,Brown,Brown,3x3,5000,Nook Miles Shop,,1.0.0,child's room,horror,None,None,True,Toy,True,Does not play music,No lighting,FtrMonster_Remake_0_0,0_0,4722,ocnmkHpuF49FNT5iD,False,0,2020-08-13
monster statue,Blue,,,,False,False,False,,,25000,Blue,Blue,3x3,5000,Nook Miles Shop,,1.0.0,child's room,horror,None,None,True,Toy,True,Does not play music,No lighting,FtrMonster_Remake_1_0,1_0,4722,ifyYxTHPnYs8Tm9GC,False,0,2020-08-13
monster statue,Red,,,,False,False,False,,,25000,Red,Red,3x3,5000,Nook Miles Shop,,1.0.0,child's room,horror,None,None,True,Toy,True,Does not play music,No lighting,FtrMonster_Remake_2_0,2_0,4722,fkzyCxLt3dtyWM9cN,False,0,2020-08-13
monster statue,Black,,,,False,False,False,,,25000,Black,Black,3x3,5000,Nook Miles Shop,,1.0.0,child's room,horror,None,None,True,Toy,True,Does not play music,No lighting,FtrMonster_Remake_3_0,3_0,4722,aG4vRb8bZpnnkHfXr,False,0,2020-08-13
monstera,Black,,,,False,False,False,,1700,425,Black,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Plants,False,Does not play music,No lighting,FtrPlantMonstera_Remake_0_0,0_0,4129,eN8a2au2XNYvv7Sp3,True,0,2020-08-13
monstera,Brown,,,,False,False,False,,1700,425,Brown,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Plants,False,Does not play music,No lighting,FtrPlantMonstera_Remake_1_0,1_0,4129,chaNnKeq2vr2Ek5q2,True,0,2020-08-13
monstera,Red,,,,False,False,False,,1700,425,Red,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Plants,False,Does not play music,No lighting,FtrPlantMonstera_Remake_2_0,2_0,4129,F5Ju8GEjoPDy2vuot,True,0,2020-08-13
monstera,Yellow,,,,False,False,False,,1700,425,Yellow,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Plants,False,Does not play music,No lighting,FtrPlantMonstera_Remake_3_0,3_0,4129,QmRyMChkXM5kafcqE,True,0,2020-08-13
monstera,Blue,,,,False,False,False,,1700,425,Blue,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Plants,False,Does not play music,No lighting,FtrPlantMonstera_Remake_4_0,4_0,4129,o87GCEeBgydKktemF,True,0,2020-08-13
monstera,White,,,,False,False,False,,1700,425,White,Green,1x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,living room,None,None,None,False,Plants,False,Does not play music,No lighting,FtrPlantMonstera_Remake_5_0,5_0,4129,GX8vNi8HbPZ5CS2MD,True,0,2020-08-13
moon,,,,,True,False,False,,,12500,Yellow,Yellow,2x2,,Crafting,,1.0.0,space,None,None,None,True,Space,True,Does not play music,No lighting,FtrMoon,,1054,4NXubRkipm8qStFXD,False,0,2020-08-13
mossy garden rock,,,,,True,False,False,,,2550,Gray,Green,1x1,,Crafting,,1.0.0,zen-style,garden,None,None,False,Japanese Style,True,Does not play music,No lighting,FtrGardenrockMoss,,12208,Mib5YvhMCH9yJKgie,False,0,2020-08-13
mountain bike,Green,,,,False,False,False,,5100,1275,Green,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,garden,None,None,False,Sports,True,Does not play music,No lighting,FtrMountainbike_Remake_0_0,0_0,2614,oH4JFjjuwefekXuqZ,True,0,2020-08-13
mountain bike,Yellow,,,,False,False,False,,5100,1275,Yellow,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,garden,None,None,False,Sports,True,Does not play music,No lighting,FtrMountainbike_Remake_1_0,1_0,2614,pSqL2dDrqKqA3rbCa,True,0,2020-08-13
mountain bike,Pink,,,,False,False,False,,5100,1275,Pink,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,garden,None,None,False,Sports,True,Does not play music,No lighting,FtrMountainbike_Remake_2_0,2_0,2614,DuZc4BLoNC5qHbDpt,True,0,2020-08-13
mountain bike,Blue,,,,False,False,False,,5100,1275,Purple,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,garden,None,None,False,Sports,True,Does not play music,No lighting,FtrMountainbike_Remake_3_0,3_0,2614,smiuovJsk4NsJiwZd,True,0,2020-08-13
mountain bike,White,,,,False,False,False,,5100,1275,White,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,garden,None,None,False,Sports,True,Does not play music,No lighting,FtrMountainbike_Remake_4_0,4_0,2614,iXQezwkodYJ23aqRs,True,0,2020-08-13
mountain bike,Black,,,,False,False,False,,5100,1275,Black,Black,2x1,,Nook's Cranny,Available in Nook's Cranny (either upgrade tier) in the unique furniture slot,1.0.0,fitness,garden,None,None,False,Sports,True,Does not play music,No lighting,FtrMountainbike_Remake_5_0,5_0,2614,cGKAZ6SBsPtmdeZoQ,True,0,2020-08-13
mountain standee,Spring,Season,,,True,True,False,2,,1080,Green,Green,2x1,,Crafting,,1.0.0,school,None,None,standee,False,School,False,Does not play music,No lighting,FtrHariboteMountain_Remake_0_0,0_0,532,DDbhoYWyenb7fHRmn,False,0,2020-08-13
mountain standee,Cherry blossoms,Season,,,True,True,False,2,,1080,Pink,Pink,2x1,,Crafting,,1.0.0,school,None,None,standee,False,School,False,Does not play music,No lighting,FtrHariboteMountain_Remake_1_0,1_0,532,dv3ZuzJYHRyJquk42,False,0,2020-08-13
mountain standee,Summer,Season,,,True,True,False,2,,1080,Green,Green,2x1,,Crafting,,1.0.0,school,None,None,standee,False,School,False,Does not play music,No lighting,FtrHariboteMountain_Remake_2_0,2_0,532,ECHWG29TPChWY73tJ,False,0,2020-08-13
mountain standee,Kyoto in summer,Season,,,True,True,False,2,,1080,Black,Red,2x1,,Crafting,,1.0.0,school,None,None,standee,False,School,False,Does not play music,No lighting,FtrHariboteMountain_Remake_3_0,3_0,532,5mkBnTePitRksfGwX,False,0,2020-08-13
