Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Kit Cost,Buy,Sell,Color 1,Color 2,Size,Source,Source Notes,Version,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Filename,Variant ID,Internal ID,Unique Entry ID,Purchasable,Achieved,Timestamp
mixer,Kiwifruit,,,,False,False,False,,1400,350,Light blue,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,None,None,None,True,Kitchen Things,False,Does not play music,No lighting,FtrMixer_Remake_7_0,7_0,1050,TEDvYqvNyt6GJQW9B,True,0,2020-08-13
miyama stag model,,,,,False,False,False,,,3000,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectMiyamakuwagataToy,,7083,CH4hXPpAP3bXWcPEH,False,0,2020-08-13
modeling clay,Beginning stages,Creation,,,True,True,False,1,,400,Light blue,Gray,1x1,Crafting,,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrClaytoy_Remake_0_0,0_0,7258,c9StuHHdFeaEvNx7v,False,0,2020-08-13
modeling clay,Dinosaur,Creation,,,True,True,False,1,,400,Light blue,Gray,1x1,Crafting,,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrClaytoy_Remake_1_0,1_0,7258,FC66CbJZ6sGhmd2Zw,False,0,2020-08-13
modeling clay,Cake,Creation,,,True,True,False,1,,400,Yellow,Gray,1x1,Crafting,,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrClaytoy_Remake_2_0,2_0,7258,TquhR2AAz4NG7S8xJ,False,0,2020-08-13
modeling clay,Colorful dinosaur,Creation,,,True,True,False,1,,400,Green,Light blue,1x1,Crafting,,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrClaytoy_Remake_3_0,3_0,7258,jGpauzsYFogScKq9a,False,0,2020-08-13
modeling clay,Colorful cake,Creation,,,True,True,False,1,,400,Pink,Colorful,1x1,Crafting,,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrClaytoy_Remake_4_0,4_0,7258,qSpEuZ6saC9GWcJrX,False,0,2020-08-13
modeling clay,Clay dinosaur,Creation,,,True,True,False,1,,400,Beige,Brown,1x1,Crafting,,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrClaytoy_Remake_5_0,5_0,7258,DwtZZENfBRnSCiXYQ,False,0,2020-08-13
modeling clay,Clay cake,Creation,,,True,True,False,1,,400,Beige,Brown,1x1,Crafting,,1.0.0,school,child's room,None,None,False,Toy,False,Does not play music,No lighting,FtrClaytoy_Remake_6_0,6_0,7258,v3K2dKwSwB6Ly2JJh,False,0,2020-08-13
mole cricket model,,,,,False,False,False,,,1500,Brown,Brown,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectOkeraToy,,7089,KFzaKycxuL8n3qTBv,False,0,2020-08-13
Mom's candle set,Cubes,Design,,,False,True,False,1,,88,Colorful,Colorful,1x1,Mom,,1.0.0,living room,fancy,motherly,None,True,Lamp,False,Does not play music,Candle,FtrMomCandle_Remake_0_0,0_0,7143,FYgk8cTo2QgJXfho8,False,0,2020-08-13
Mom's candle set,Elegant flowers,Design,,,False,True,False,1,,88,White,Colorful,1x1,Mom,,1.0.0,living room,fancy,motherly,None,True,Lamp,False,Does not play music,Candle,FtrMomCandle_Remake_1_0,1_0,7143,rhbZpNiqSxQFYFjET,False,0,2020-08-13
Mom's candle set,Chic flowers,Design,,,False,True,False,1,,88,White,Beige,1x1,Mom,,1.0.0,living room,fancy,motherly,None,True,Lamp,False,Does not play music,Candle,FtrMomCandle_Remake_2_0,2_0,7143,qniYFuKddXD6qMWsE,False,0,2020-08-13
Mom's candle set,Pastel,Design,,,False,True,False,1,,88,White,Colorful,1x1,Mom,,1.0.0,living room,fancy,motherly,None,True,Lamp,False,Does not play music,Candle,FtrMomCandle_Remake_3_0,3_0,7143,N62JB95oqQ3DH4vKJ,False,0,2020-08-13
Mom's candle set,Fairy tale,Design,,,False,True,False,1,,88,Red,Purple,1x1,Mom,,1.0.0,living room,fancy,motherly,None,True,Lamp,False,Does not play music,Candle,FtrMomCandle_Remake_4_0,4_0,7143,5NquKTRtH2xXXfQtX,False,0,2020-08-13
Mom's candle set,Marine,Design,,,False,True,False,1,,88,Light blue,Green,1x1,Mom,,1.0.0,living room,fancy,motherly,None,True,Lamp,False,Does not play music,Candle,FtrMomCandle_Remake_5_0,5_0,7143,xSpi7hrajjPkmapq6,False,0,2020-08-13
Mom's cushion,Red with hearts,Cover pattern,,,False,True,False,1,,88,Colorful,Red,1x1,Mom,,1.0.0,living room,fancy,motherly,None,True,Chair,False,Does not play music,No lighting,FtrMomCushion_Remake_0_0,0_0,7144,hvNQrR4uTyCMxxJpK,False,0,2020-08-13
Mom's cushion,Blue with flowers,Cover pattern,,,False,True,False,1,,88,Colorful,Blue,1x1,Mom,,1.0.0,living room,fancy,motherly,None,True,Chair,False,Does not play music,No lighting,FtrMomCushion_Remake_1_0,1_0,7144,krf4iwGJGHr2NKPFb,False,0,2020-08-13
Mom's cushion,Colorful quilt,Cover pattern,,,False,True,False,1,,88,Colorful,Green,1x1,Mom,,1.0.0,living room,fancy,motherly,None,True,Chair,False,Does not play music,No lighting,FtrMomCushion_Remake_2_0,2_0,7144,dbGxvTYFYm6ZnN5wm,False,0,2020-08-13
Mom's cushion,Pop flowers,Cover pattern,,,False,True,False,1,,88,Colorful,Pink,1x1,Mom,,1.0.0,living room,fancy,motherly,None,True,Chair,False,Does not play music,No lighting,FtrMomCushion_Remake_3_0,3_0,7144,RK5hrNcDzDrc4eomb,False,0,2020-08-13
Mom's cushion,Animal,Cover pattern,,,False,True,False,1,,88,Colorful,Blue,1x1,Mom,,1.0.0,living room,fancy,motherly,None,True,Chair,False,Does not play music,No lighting,FtrMomCushion_Remake_4_0,4_0,7144,LNWqJXXBa9axzg7xY,False,0,2020-08-13
Mom's cushion,Denim,Cover pattern,,,False,True,False,1,,88,Colorful,Blue,1x1,Mom,,1.0.0,living room,fancy,motherly,None,True,Chair,False,Does not play music,No lighting,FtrMomCushion_Remake_5_0,5_0,7144,NoTd7XXCGpHjwqnx7,False,0,2020-08-13
Mom's homemade cake,Cat,Decorations,,,False,True,False,1,,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Dining,False,Does not play music,No lighting,FtrMomCake_Remake_0_0,0_0,7146,hN6x7ohRpi7ZYJJvX,False,0,2020-08-13
Mom's homemade cake,Strawberry & flowers,Decorations,,,False,True,False,1,,88,Red,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Dining,False,Does not play music,No lighting,FtrMomCake_Remake_1_0,1_0,7146,uaEGpeTAHJXE64HZi,False,0,2020-08-13
Mom's homemade cake,Carrot,Decorations,,,False,True,False,1,,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Dining,False,Does not play music,No lighting,FtrMomCake_Remake_2_0,2_0,7146,y67sM38knQMui77sR,False,0,2020-08-13
Mom's homemade cake,Dog,Decorations,,,False,True,False,1,,88,White,Pink,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Dining,False,Does not play music,No lighting,FtrMomCake_Remake_3_0,3_0,7146,CANpPgd8d9xLdu4Mg,False,0,2020-08-13
Mom's homemade cake,Bird,Decorations,,,False,True,False,1,,88,Colorful,Blue,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Dining,False,Does not play music,No lighting,FtrMomCake_Remake_4_0,4_0,7146,oYiTHnbqEbtGHyMfJ,False,0,2020-08-13
Mom's homemade cake,Chocolate,Decorations,,,False,True,False,1,,88,Brown,Black,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Dining,False,Does not play music,No lighting,FtrMomCake_Remake_5_0,5_0,7146,x3rXhNoAGPxrjwbbr,False,0,2020-08-13
Mom's pen stand,Striped house,Design,,,False,True,False,1,,88,Colorful,Red,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Study,False,Does not play music,No lighting,FtrMomPenstand_Remake_0_0,0_0,7141,CcbzpqjBYkvMaboWP,False,0,2020-08-13
Mom's pen stand,Stone house,Design,,,False,True,False,1,,88,Colorful,Orange,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Study,False,Does not play music,No lighting,FtrMomPenstand_Remake_1_0,1_0,7141,KpygYwh8xcdKjDMFq,False,0,2020-08-13
Mom's pen stand,Brick house,Design,,,False,True,False,1,,88,Colorful,Brown,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Study,False,Does not play music,No lighting,FtrMomPenstand_Remake_2_0,2_0,7141,4bfxS83B4noPrgngu,False,0,2020-08-13
Mom's pen stand,Fairy-tale house,Design,,,False,True,False,1,,88,Colorful,Pink,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Study,False,Does not play music,No lighting,FtrMomPenstand_Remake_3_0,3_0,7141,DvprpbSzz4dncfjts,False,0,2020-08-13
Mom's pen stand,Simple house,Design,,,False,True,False,1,,88,Colorful,Orange,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Study,False,Does not play music,No lighting,FtrMomPenstand_Remake_4_0,4_0,7141,Lgzgxrb3ALYqJZbni,False,0,2020-08-13
Mom's pen stand,Wood house,Design,,,False,True,False,1,,88,Beige,Brown,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Study,False,Does not play music,No lighting,FtrMomPenstand_Remake_5_0,5_0,7141,3FFsbxLPsNrn5kioR,False,0,2020-08-13
Mom's plushie,Bedford,Name,,,False,True,False,1,,88,White,Green,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Toy,False,Does not play music,No lighting,FtrMomDoll_Remake_0_0,0_0,7147,d8cB4dRLidKddc2hs,False,0,2020-08-13
Mom's plushie,Dot,Name,,,False,True,False,1,,88,Gray,Yellow,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Toy,False,Does not play music,No lighting,FtrMomDoll_Remake_1_0,1_0,7147,DKas9PsDztwD7LGPC,False,0,2020-08-13
Mom's plushie,Puppers,Name,,,False,True,False,1,,88,Brown,Orange,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Toy,False,Does not play music,No lighting,FtrMomDoll_Remake_2_0,2_0,7147,2bSejFcAt6ih9nqAA,False,0,2020-08-13
Mom's plushie,Pippa,Name,,,False,True,False,1,,88,Pink,Yellow,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Toy,False,Does not play music,No lighting,FtrMomDoll_Remake_3_0,3_0,7147,WbPLpDymxrwrgywoT,False,0,2020-08-13
Mom's plushie,Gertie,Name,,,False,True,False,1,,88,Green,Yellow,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Toy,False,Does not play music,No lighting,FtrMomDoll_Remake_4_0,4_0,7147,RRxowHFdXcDopP2Gy,False,0,2020-08-13
Mom's plushie,Roary,Name,,,False,True,False,1,,88,Blue,Colorful,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Toy,False,Does not play music,No lighting,FtrMomDoll_Remake_5_0,5_0,7147,iDxnL9nbqtetGrCbW,False,0,2020-08-13
Mom's tea cozy,Patterned,Design,,,False,True,False,1,,88,Colorful,Red,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Dining,False,Does not play music,No lighting,FtrMomPot_Remake_0_0,0_0,7138,GmXbMhreGMSzgRMLj,False,0,2020-08-13
Mom's tea cozy,Green & white,Design,,,False,True,False,1,,88,Green,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Dining,False,Does not play music,No lighting,FtrMomPot_Remake_1_0,1_0,7138,4Zv9eQdMko55n3jWC,False,0,2020-08-13
Mom's tea cozy,Floral,Design,,,False,True,False,1,,88,Colorful,Yellow,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Dining,False,Does not play music,No lighting,FtrMomPot_Remake_2_0,2_0,7138,T47oasfRkgFwqxyhb,False,0,2020-08-13
Mom's tea cozy,Pink,Design,,,False,True,False,1,,88,Colorful,Pink,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Dining,False,Does not play music,No lighting,FtrMomPot_Remake_3_0,3_0,7138,FZT2mzrn83Bw6MoFS,False,0,2020-08-13
Mom's tea cozy,Blue cat,Design,,,False,True,False,1,,88,Light blue,Light blue,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Dining,False,Does not play music,No lighting,FtrMomPot_Remake_4_0,4_0,7138,BHHxuYzAo7ZWfXvaX,False,0,2020-08-13
Mom's tea cozy,Blue & gray,Design,,,False,True,False,1,,88,Colorful,Black,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Dining,False,Does not play music,No lighting,FtrMomPot_Remake_5_0,5_0,7138,mwNxX2Cz3zhfyBfi6,False,0,2020-08-13
Mom's tissue box,Quilted pattern,Cover pattern,,,False,True,False,1,,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,Does not play music,No lighting,FtrMomTissue_Remake_0_0,0_0,7140,t2qMKrjhBFyggjSoX,False,0,2020-08-13
Mom's tissue box,Flowers,Cover pattern,,,False,True,False,1,,88,White,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,Does not play music,No lighting,FtrMomTissue_Remake_1_0,1_0,7140,bMkWsfYZFg3yQH2Xh,False,0,2020-08-13
Mom's tissue box,Quilted animals,Cover pattern,,,False,True,False,1,,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,Does not play music,No lighting,FtrMomTissue_Remake_2_0,2_0,7140,cRmYKXpDR6cB3hGgK,False,0,2020-08-13
Mom's tissue box,Fanciful quilted pattern,Cover pattern,,,False,True,False,1,,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,Does not play music,No lighting,FtrMomTissue_Remake_3_0,3_0,7140,sePqnNn8MrEQzKFFq,False,0,2020-08-13
Mom's tissue box,Fruits,Cover pattern,,,False,True,False,1,,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,Does not play music,No lighting,FtrMomTissue_Remake_4_0,4_0,7140,s2iewGcx9Msc2dSm4,False,0,2020-08-13
Mom's tissue box,Denim with stripes,Cover pattern,,,False,True,False,1,,88,Colorful,White,1x1,Mom,,1.0.0,living room,fancy,motherly,None,False,Supplies,False,Does not play music,No lighting,FtrMomTissue_Remake_5_0,5_0,7140,vM9KL7jL4aufGebb5,False,0,2020-08-13
monarch butterfly model,,,,,False,False,False,,,420,Orange,Orange,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectOhkabamadaraToy,,7091,sgcStTmcAh54XBuqo,False,0,2020-08-13
moray eel model,,,,,False,False,False,,,6000,Brown,Black,1x1,C.J.,Trade 3 fish to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Fish,False,Does not play music,No lighting,FtrFishUtsuboToy,,7025,FBzZFBbmSA3ebv6pC,False,0,2020-08-13
mosquito model,,,,,False,False,False,,,390,Black,Black,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectKaToy,,5936,ZP2ctmwogKR6Jqssb,False,0,2020-08-13
moss ball,,,,,False,False,False,,720,180,Green,Green,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,zen-style,None,None,None,False,Plants,False,Does not play music,No lighting,FtrBonsaiKokedama,,109,AbWzpJi5E7ZsnNJfG,True,0,2020-08-13
moth model,,,,,False,False,False,,,390,Beige,Beige,1x1,Flick,Trade 3 insects to receive a model in the mail the next day,1.0.0,None,None,None,None,False,Insect,False,Does not play music,No lighting,FtrInsectGaToy,,7056,RBhFGHXFPAiLNre3w,False,0,2020-08-13
mug,White,,Plain,Design,False,False,True,1,460,115,White,White,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_0_0,0_0,1870,8bfS85cNmeRSF8wit,True,0,2020-08-13
mug,White,,Square logo,Design,False,False,True,1,460,115,White,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_0_1,0_1,1870,G4ASEBS8APMFSN8PQ,True,0,2020-08-13
mug,White,,Round logo,Design,False,False,True,1,460,115,White,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_0_2,0_2,1870,dZXZpXDKp6Cutj3RG,True,0,2020-08-13
mug,White,,Fish,Design,False,False,True,1,460,115,White,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_0_3,0_3,1870,zPc4YPSq5wPcy3uuF,True,0,2020-08-13
mug,White,,Carrot,Design,False,False,True,1,460,115,White,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_0_4,0_4,1870,qWMRvAr9fhFAW9H9S,True,0,2020-08-13
mug,White,,Cheese,Design,False,False,True,1,460,115,White,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_0_5,0_5,1870,XPADQMdWmm8Bqm32D,True,0,2020-08-13
mug,Yellow,,Plain,Design,False,False,True,1,460,115,Yellow,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_1_0,1_0,1870,bQFBAwbcD95iqRziH,True,0,2020-08-13
mug,Yellow,,Square logo,Design,False,False,True,1,460,115,Yellow,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_1_1,1_1,1870,6uX4vYM7xWGA5WeGF,True,0,2020-08-13
mug,Yellow,,Round logo,Design,False,False,True,1,460,115,Yellow,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_1_2,1_2,1870,rPyoZwAqdYns8fm4T,True,0,2020-08-13
mug,Yellow,,Fish,Design,False,False,True,1,460,115,Yellow,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_1_3,1_3,1870,ySdXasbwSjQeEt6RH,True,0,2020-08-13
mug,Yellow,,Carrot,Design,False,False,True,1,460,115,Yellow,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_1_4,1_4,1870,EtRnjPPnnub5T5sk7,True,0,2020-08-13
mug,Yellow,,Cheese,Design,False,False,True,1,460,115,Yellow,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_1_5,1_5,1870,qEzeNf9PaiLH5XZad,True,0,2020-08-13
mug,Red,,Plain,Design,False,False,True,1,460,115,Red,Red,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_2_0,2_0,1870,7BmG3ML42AiAv5QGy,True,0,2020-08-13
mug,Red,,Square logo,Design,False,False,True,1,460,115,Red,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_2_1,2_1,1870,NNCPmrWPsg2FoBQDA,True,0,2020-08-13
mug,Red,,Round logo,Design,False,False,True,1,460,115,Red,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_2_2,2_2,1870,c5rhXwKN6GCP6d8vo,True,0,2020-08-13
mug,Red,,Fish,Design,False,False,True,1,460,115,Red,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_2_3,2_3,1870,CTk87GoxCfQrRGhpf,True,0,2020-08-13
mug,Red,,Carrot,Design,False,False,True,1,460,115,Red,Orange,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_2_4,2_4,1870,kXPm644McZumSwTLT,True,0,2020-08-13
mug,Red,,Cheese,Design,False,False,True,1,460,115,Red,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_2_5,2_5,1870,ajeNwPsnPavW5qpgy,True,0,2020-08-13
mug,Blue,,Plain,Design,False,False,True,1,460,115,Blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_3_0,3_0,1870,eZ86wYcwNnnD8bSce,True,0,2020-08-13
mug,Blue,,Square logo,Design,False,False,True,1,460,115,Blue,Black,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_3_1,3_1,1870,D26b8jW4mk45LiZzZ,True,0,2020-08-13
mug,Blue,,Round logo,Design,False,False,True,1,460,115,Blue,Yellow,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_3_2,3_2,1870,LNA2f9hnHfcXyw2rr,True,0,2020-08-13
mug,Blue,,Fish,Design,False,False,True,1,460,115,Blue,Blue,1x1,Nook's Cranny,Available in the re-buyable slot in Nook's Cranny,1.0.0,kitchen,shop,None,None,False,Dining,False,Does not play music,No lighting,FtrMug_Remake_3_3,3_3,1870,s87bjbocmwm2WqLqp,True,0,2020-08-13
